Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697010383,MACOS,Airport,,,,UNSW Guest,d0:72:dc:04:b9:0c,,2.4GHz,104,-89,40,-94,,
1697010383,MACOS,Airport,,,,UNSW Guest,24:16:9d:23:fd:2c,,2.4GHz,132,-92,40,-95,,
1697010383,MACOS,Airport,,,,MEREAVIE_POWER,7c:10:c9:02:f2:d4,,2.4GHz,36,-86,160,-96,,
1697010383,MACOS,Airport,,,,Aviation_UNSW,64:a5:c3:64:5d:af,,2.4GHz,149,-91,80,-96,,
1697010383,MACOS,Airport,,,,eduroam,08:cc:68:b4:db:2f,,2.4GHz,100,-92,40,-94,,
1697010383,MACOS,Airport,,,,Global_Students,08:cc:68:b5:86:8b,,2.4GHz,52,-77,40,-96,,
1697010383,MACOS,Airport,,,,keg,14:02:ec:4c:2c:00,,2.4GHz,52,-93,80,-96,,
1697010383,MACOS,Airport,,,,uniwide,08:cc:68:b5:8d:be,,2.4GHz,64,-85,40,-96,,
1697010383,MACOS,Airport,,,,uniwide,4c:e1:76:f3:53:6e,,2.4GHz,112,-91,40,-96,,
1697010383,MACOS,Airport,,,,NOKIA-F953,dc:8d:8a:9e:f9:5d,,2.4GHz,161,-85,80,-95,,
1697010383,MACOS,Airport,,,,Global_Students,84:78:ac:98:14:14,,5GHz,11,-93,20,-87,,
1697010383,MACOS,Airport,,,,eduroam,08:cc:68:b4:64:0e,,2.4GHz,112,-89,40,-94,,
1697010383,MACOS,Airport,,,,Global_Students,08:cc:68:b4:6a:1b,,2.4GHz,100,-93,40,-96,,
1697010383,MACOS,Airport,,,,uniwide,08:cc:68:b4:64:0a,,2.4GHz,112,-91,40,-94,,
1697010383,MACOS,Airport,,,,MEREAVIE_POWER,7c:10:c9:02:f2:d0,,5GHz,8,-74,20,-82,,
1697010383,MACOS,Airport,,,,uniwide,08:cc:68:b4:e4:7a,,2.4GHz,136,-93,40,-93,,
1697010383,MACOS,Airport,,,,Global_Students,a8:9d:21:71:ae:34,,5GHz,1,-74,20,-81,,
1697010383,MACOS,Airport,,,,Global_Students,08:cc:68:b4:5a:fb,,2.4GHz,64,-84,40,-95,,
1697010383,MACOS,Airport,,,,eduroam,08:cc:68:b4:6a:1f,,2.4GHz,100,-89,40,-94,,
1697010383,MACOS,Airport,,,,uniwide,08:cc:68:b4:7d:ba,,2.4GHz,112,-72,40,-96,,
1697010383,MACOS,Airport,,,,uniwide,08:cc:68:b4:86:55,,5GHz,6,-72,20,-79,,
1697010383,MACOS,Airport,,,,UNSW Guest,08:cc:68:b4:8f:dc,,2.4GHz,132,-92,40,-96,,
1697010383,MACOS,Airport,,,,Ru tenants,fa:92:bf:58:5c:13,,2.4GHz,36,-88,40,-96,,
1697010383,MACOS,Airport,,,,UNSW Guest,a8:9d:21:71:ae:33,,5GHz,1,-74,20,-81,,
1697010383,MACOS,Airport,,,,MEREAVIE_CONTROL,7c:10:c9:02:f2:d5,,2.4GHz,36,-87,160,-96,,
1697010383,MACOS,Airport,,,,UNSW Guest,4c:e1:76:f3:53:6c,,2.4GHz,112,-90,40,-94,,
1697010383,MACOS,Airport,,,,UNSW Guest,1c:e6:c7:e0:26:14,,2.4GHz,36,-86,40,-96,,
1697010383,MACOS,Airport,,,,UNSW Guest,08:cc:68:b5:cc:9c,,2.4GHz,52,-90,40,-96,,
1697010383,MACOS,Airport,,,,uniwide,a8:9d:21:71:ae:3e,,2.4GHz,64,-84,40,-95,,
1697010383,MACOS,Airport,,,,eduroam,08:cc:68:b4:8c:fe,,2.4GHz,64,-80,40,-95,,
1697010383,MACOS,Airport,,,,eduroam,1c:e6:c7:e0:26:1f,,2.4GHz,36,-79,40,-95,,
