Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,eduroam,1c:e6:c7:f0:21:37,802.11ac,2.4GHz,64,-88,40,-93,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,eduroam,08:cc:68:b4:57:90,802.11n,5GHz,6,-80,20,-90,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,UNSW Guest,54:78:1a:bf:63:d4,802.11ac,2.4GHz,48,-92,40,-95,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,Global_Students,08:cc:68:b4:b4:6d,802.11ac,2.4GHz,36,-86,40,-94,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,eduroam,d0:72:dc:5c:0e:bf,802.11ac,2.4GHz,100,-86,40,-94,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,Global_Students,08:cc:68:b4:a3:d4,802.11n,5GHz,1,-81,20,-86,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,UNSW Guest,08:cc:68:b5:98:ac,802.11ac,2.4GHz,36,-85,40,-97,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,Global_Students,08:cc:68:b4:57:9d,802.11ac,2.4GHz,132,-82,40,-95,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,Global_Students,1c:e6:c7:f0:16:43,802.11ac,2.4GHz,149,-90,40,-96,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,UNSW Guest,08:cc:68:b5:db:b3,802.11n,5GHz,6,-84,20,-86,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,uniwide,1c:e6:c7:e0:1a:26,802.11ac,2.4GHz,64,-75,40,-95,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,uniwide,54:78:1a:bf:63:de,802.11n,2.4GHz,48,-92,40,-95,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,UNSW Guest,08:cc:68:b4:7d:ec,802.11ac,2.4GHz,165,-90,20,-95,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,UNSW Guest,1c:e6:c7:f0:16:4c,802.11n,2.4GHz,149,-91,40,-96,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,eduroam,1c:e6:c7:5b:21:7f,802.11n,2.4GHz,36,-90,40,-94,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,eduroam,08:cc:68:b5:e8:4f,802.11ac,2.4GHz,56,-91,40,-94,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,uniwide,08:cc:68:b5:8c:7e,802.11ac,2.4GHz,132,-79,40,-95,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,eduroam,d4:c9:3c:c1:a5:c0,802.11n,5GHz,6,-84,20,-86,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,uniwide,1c:e6:c7:0d:5c:a6,802.11ac,2.4GHz,64,-77,40,-93,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,UNSW Guest,08:cc:68:b4:a3:d3,802.11n,5GHz,1,-86,20,-90,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,uniwide,1c:e6:c7:3e:d4:f6,802.11ac,2.4GHz,157,-93,40,-95,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,Global_Students,1c:e6:c7:0d:5c:a3,802.11ac,2.4GHz,64,-78,40,-93,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,Global_Students,1c:e6:c7:0d:5c:a3,802.11n,2.4GHz,64,-78,40,-93,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,Global_Students,1c:e6:c7:3e:d4:fd,802.11n,2.4GHz,157,-89,40,-95,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,eduroam,1c:e6:c7:f0:16:4f,802.11n,2.4GHz,149,-90,40,-94,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,UNSW Guest,1c:e6:c7:5b:21:7c,802.11n,2.4GHz,36,-89,40,-94,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,uniwide,08:cc:68:b4:a3:de,802.11ac,2.4GHz,48,-81,40,-94,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,UNSW Guest,08:cc:68:b5:fb:13,802.11n,5GHz,1,-73,20,-86,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,uniwide,08:cc:68:b5:db:be,802.11ac,2.4GHz,36,-85,40,-94,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,UNSW Guest,84:78:ac:98:48:4c,802.11n,2.4GHz,149,-72,40,-94,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,UNSW Guest,08:cc:68:b5:9f:73,802.11n,5GHz,1,-84,20,-86,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,eduroam,08:cc:68:b4:60:0f,802.11ac,2.4GHz,52,-93,40,-95,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,uniwide,08:cc:68:b5:98:ae,802.11ac,2.4GHz,36,-85,40,-97,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,uniwide,08:cc:68:b5:f4:ce,802.11ac,2.4GHz,52,-81,40,-95,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,eduroam,08:cc:68:b5:ee:4f,802.11ac,2.4GHz,108,-93,40,-95,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,Global_Students,1c:e6:c7:e0:1a:25,802.11ac,2.4GHz,64,-75,40,-95,,
1697098044,MACOS,Airport,-33.91888781891873,151.2300999431182,5.830951894845301,UNSW Guest,b8:11:4b:83:32:2c,802.11ac,2.4GHz,100,-92,40,-93,,
