Time,OS,Network Interface,GPS Latitude,GPS Longitude,GPS Accuracy (meters),SSID,BSSID,Wi-Fi Standard,Frequency,Network Channel,Channel Width (in MHz),RSSI (in dBm),Noise Level (in dBm),Public IP Address,Network Delay (in ms)
1697080038,MACOS,Airport,,,,Telogis WIFI,00:0a:99:8b:c8:85,,5GHz,1,-59,20,-85,,
1697080038,MACOS,Airport,,,,uniwide,a8:9d:21:71:d4:ee,,2.4GHz,136,-62,40,-95,129.94.8.23,3.948
1697080038,MACOS,Airport,,,,eduroam,a8:9d:21:85:19:e1,,5GHz,1,-65,20,-85,,
1697080038,MACOS,Airport,,,,eduroam,a8:9d:21:85:19:ee,,2.4GHz,52,-73,40,-94,,
1697080038,MACOS,Airport,,,,Global_Students,a8:9d:21:71:d4:eb,,2.4GHz,136,-62,40,-95,,
1697080038,MACOS,Airport,,,,eduroam,d0:72:dc:04:b9:00,,5GHz,11,-80,20,-80,,
1697080038,MACOS,Airport,,,,uniwide,08:cc:68:b4:7b:ea,,2.4GHz,64,-85,40,-93,,
1697080038,MACOS,Airport,,,,uniwide,a8:9d:21:71:d4:e1,,5GHz,11,-62,20,-80,,
1697080038,MACOS,Airport,,,,eduroam,08:cc:68:b4:9e:ae,,2.4GHz,165,-90,20,-95,,
1697080038,MACOS,Airport,,,,Global_Students,08:cc:68:b5:30:9d,,2.4GHz,52,-87,40,-94,,
1697080038,MACOS,Airport,,,,J17_AV_WAP,94:a6:7e:9e:f0:61,,2.4GHz,44,-76,80,-93,,
1697080038,MACOS,Airport,,,,eduroam,d0:72:dc:04:b9:0f,,2.4GHz,104,-74,40,-95,,
1697080038,MACOS,Airport,,,,uniwide,08:cc:68:b5:f7:3e,,2.4GHz,112,-87,40,-95,,
1697080038,MACOS,Airport,,,,iPhone,e6:bd:98:6d:64:91,,5GHz,6,-76,20,-85,,
1697080038,MACOS,Airport,,,,uniwide,a8:9d:21:85:19:ea,,2.4GHz,52,-73,40,-94,,
1697080038,MACOS,Airport,,,,UNSW Guest,a8:9d:21:71:d4:ec,,2.4GHz,136,-62,40,-95,,
1697080038,MACOS,Airport,,,,uniwide,a8:9d:21:85:19:e5,,5GHz,1,-65,20,-85,,
1697080038,MACOS,Airport,,,,Optus_53A4BF_5GHz,48:d2:4f:53:a4:c2,,2.4GHz,157,-71,80,-95,,
1697080038,MACOS,Airport,,,,eduroam,a8:9d:21:71:d4:ef,,2.4GHz,136,-62,40,-95,,
1697080038,MACOS,Airport,,,,UNSW Guest,a8:9d:21:71:d4:e3,,5GHz,11,-62,20,-80,,
1697080038,MACOS,Airport,,,,Global_Students,a8:9d:21:71:d4:e4,,5GHz,11,-62,20,-80,,
1697080038,MACOS,Airport,,,,eduroam,a8:9d:21:71:d4:e0,,5GHz,11,-62,20,-80,,
1697080038,MACOS,Airport,,,,Burbuja,8e:a2:21:65:49:7f,,2.4GHz,149,-70,80,-95,,
